,USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
13489,637370,99999,NAROK,KE,,HKNO,-1.133,35.833,1890.0,19570101,20231006
13490,637380,99999,MAGADI,KE,,,-1.883,36.283,622.0,19570101,20230901
13491,637390,99999,NAIROBI EASTLEIGH,KE,,HKRE,-1.277,36.862,1639.8,20010729,20170727
13492,637400,99999,NAIROBI JKIA,KE,,HKJK,-1.319,36.928,1623.7,19490121,20231006
13493,637403,99999,NAIROBI/DAGORETTI,KE,,,-1.3,36.75,1798.0,19850130,19910806
13494,637410,99999,NAIROBI/DAGORETTI,KE,,HKNC,-1.3,36.75,1798.0,19570101,20231006
13495,637420,99999,NAIROBI WILSON,KE,,HKNW,-1.322,36.815,1687.4,19630316,20231006
13496,637560,99999,MWANZA,TZ,,HTMW,-2.444,32.933,1147.0,19500108,20231006
13497,637660,99999,MAKINDU,KE,,HKMU,-2.283,37.833,1000.0,19570101,20231006
13498,637720,99999,LAMU MANDA,KE,,HKLU,-2.252,40.913,6.1,19570101,20231006
13499,637840,99999,SHINYANGA,TZ,,,-3.65,33.35,1000.0,19870601,20221016
13500,637880,99999,,,,,,,,19570101,19600331
13501,637890,99999,ARUSHA,TZ,,HTAR,-3.368,36.633,1386.8,19600111,20231006
13502,637900,99999,MOSHI,TZ,,HTMS,-3.35,37.333,831.0,19490909,20230812
13503,637910,99999,KILIMANJARO INTL,TZ,,HTKJ,-3.429,37.074,893.7,19730101,20231006
13504,637930,99999,VOI,KE,,HKVO,-3.4,38.567,579.0,19570101,20231006
13505,637990,99999,MALINDI,KE,,HKML,-3.229,40.102,25.0,19630316,20231006
13506,638010,99999,KIGOMA,TZ,,HTKA,-4.883,29.633,885.0,19570101,20231006
13507,638100,99999,SINGIDA,TZ,,,-4.8,34.717,1307.0,20060511,20221121
13508,638160,99999,SAME,TZ,,HTSE,-4.083,37.717,872.0,19570101,20230812
13509,638180,99999,MOMBO,TZ,,HTMO,-4.883,38.283,511.0,19580206,20201120
13510,638200,99999,MOMBASA MOI INTL,KE,,HKMO,-4.035,39.594,61.0,19490121,20231006
13511,638320,99999,TABORA AIRPORT,TZ,,HTTB,-5.083,32.833,1190.0,19490121,20231006
13512,638400,99999,HANDENI,TZ,,,-5.433,38.033,756.0,20050804,20200618
13513,638430,99999,AMANI,TZ,,,-5.1,38.633,911.0,19570101,20201118
13514,638440,99999,TANGA,TZ,,HTTG,-5.092,39.071,39.3,19570101,20230812
13515,638450,99999,PEMBA,TZ,,HTPE,-5.257,39.811,24.4,19570101,20230812
13516,638620,99999,DODOMA,TZ,,HTDO,-6.17,35.753,1119.5,19500207,20231006
13517,638630,99999,KONGWA,TZ,,,-6.2,36.433,1113.0,19570101,20221028
13518,638660,99999,MOROGORO (MET),TZ,,HTMG,-6.833,37.65,526.0,19570101,20231006
13519,638700,99999,ZANZIBAR,TZ,,HTZA,-6.222,39.225,16.5,19570101,20231006
13520,638810,99999,SUMBAWANGA,TZ,,HTSU,-7.967,31.63,1923.0,19890902,20231006
13521,638870,99999,IRINGA,TZ,,HTIR,-7.669,35.752,1425.9,19570101,20231006
13522,638940,99999,MWALIMU JULIUS K NYERERE INTL,TZ,,HTDA,-6.878,39.203,55.5,19500201,20231006
13523,638950,99999,MAFIA/KILINDONI,TZ,,,-7.917,39.667,21.0,19570101,20141221
13524,639003,99999,SHINYANGA,TZ,,HTSY,-3.5,33.0,1100.0,19880324,20220423
13525,639193,99999,KILWA MASOKO,TZ,,HTKI,-8.933,39.517,18.0,20010617,20230812
13526,639320,99999,MBEYA,TZ,,HTMB,-8.933,33.467,1707.0,19491101,20220712
13527,639350,99999,NJOBE SW,TZ,,,-9.367,34.75,1950.0,19570101,20210827
13528,639360,99999,MAHENGE,TZ,,,-8.667,36.717,1200.0,20060620,20181122
13529,639620,99999,SONGEA,TZ,,HTSO,-10.683,35.583,1067.0,19490121,20231006
13530,639690,99999,NACHINGWEA,TZ,,HTNA,-10.35,38.75,465.0,19570101,20030609
13531,639700,99999,LINDI,TZ,,,-10.0,39.7,41.0,19490121,20190505
13532,639710,99999,MTWARA,TZ,,HTMT,-10.339,40.182,113.1,19570101,20231006
13533,639800,99999,SEYCHELLES INTL,SC,,FSIA,-4.674,55.522,3.0,19490121,20231006
13534,639810,99999,PRASLIN,SC,,FSPP,-4.319,55.691,3.0,20010703,20180117
13535,639850,99999,SEYCHELLES INTL,SC,,FSSS,-4.683,55.533,4.0,19770702,20051004
13536,639950,99999,ALDABRA,SC,,,-9.35,46.533,4.0,19770701,20041211
13537,639960,99999,FARQUHAR,SC,,,-10.1,51.167,3.0,20010919,20030507
13538,639970,99999,USWAA NE,TZ,,,-3.233,37.233,1281.0,19570101,19611031
13539,640050,99999,MBANDAKA,CD,,FZEA,0.023,18.289,317.0,19490704,20230525
13540,640060,99999,GEMENA,CD,,FZFK,3.235,19.771,420.0,19730102,20231005
13541,640080,99999,BASANKUSU,CD,,,1.217,19.8,360.0,19730203,20011010
13542,640085,99999,BANGOKA INTL,CD,,FZIC,0.482,25.338,431.9,20110602,20231006
13543,640100,99999,BOGUS ZAIRE,CG,,,,,,19910904,19921130
13544,640140,99999,LISALA,CD,,,2.317,21.567,463.0,19730102,20230525
13545,640150,99999,LIBENGE,CD,,,3.633,18.633,359.0,19490704,20030223
13546,640160,99999,BUMBA,CD,,,2.183,22.55,361.0,19730101,19810828
13547,640180,99999,BASOKO,CD,,,1.25,23.6,410.0,19740720,20110312
13548,640210,99999,BONDO,CD,,,3.8,23.817,474.0,19740818,19901027
13549,640340,99999,BUTA,CD,,,2.783,24.783,410.0,19490704,20230929
13550,640400,99999,KISANGANI SIMISINI,CD,,FZIA,0.518,25.155,392.9,19490704,20231006
13551,640460,99999,BANALIA,CD,,,1.55,25.333,450.0,19870109,20230928
13552,640560,99999,BAFWASENDE,CD,,,1.083,27.133,524.0,19800609,20230404
13553,640620,99999,ISIRO,CD,,,2.767,27.65,806.0,19730129,20230517
13554,640710,99999,MAMBASA,CD,,,1.367,29.067,900.0,19800704,19931207
13555,640720,99999,BUTEMBO,CD,,FZMB,0.133,29.267,1840.0,19730620,20231004
13556,640750,99999,IRUMU,CD,,,1.45,29.867,920.0,19490704,19531231
13557,640760,99999,BUNIA,CD,,,1.5,30.217,1239.0,19730201,20230502
13558,640770,99999,BUNIA-RUAMPARA,CD,,,1.567,30.217,1285.0,20010828,20230515
13559,641010,99999,LUKOLELA,CD,,,-1.05,17.2,318.0,20011116,20230919
13560,641080,99999,BANDUNDU,CD,,FZBO,-3.311,17.382,324.0,19740713,20230504
13561,641150,99999,INONGO,CD,,FZBA,-1.967,18.267,300.0,19730101,20220817
13562,641260,99999,BOENDE,CD,,FZGN,-0.217,20.85,351.0,19730206,20230929
13563,641460,99999,LODJA,CD,,,-3.483,23.467,479.0,19800802,19960910
13564,641520,99999,OPALA,CD,,,-0.583,24.35,405.0,19740809,20020511
13565,641550,99999,KINDU,CD,,FZOA,-2.919,25.915,496.8,19490704,20230929
13566,641556,99999,MBUJI MAYI,CD,,FZWA,-6.121,23.569,677.0,20081217,20220211
13567,641560,99999,KALIMA,CD,,,-2.6,26.55,569.0,19740501,20031120
13568,641570,99999,RUTSHURU,CD,,,-1.183,29.45,1275.0,19800813,19960423
13569,641620,99999,LUBUTU,CD,,,-0.75,26.567,762.0,19861101,19960414
13570,641700,99999,WALIKALE,CD,,,-1.417,27.0,800.0,20011107,20190210
13571,641750,99999,KAMEMBE,RW,,,-1.533,28.9,1574.0,19490704,19531231
13572,641800,99999,BUKAVU,CD,,,-2.517,28.85,1612.0,19730102,20231006
13573,641840,99999,GOMA,CD,,FZNA,-1.683,29.233,1552.0,19730101,20231006
13574,642010,99999,MUANDA,CD,,FZAG,-5.931,12.352,27.1,19730101,19971231
13575,642030,99999,KITONA,CD,,,-5.917,12.45,122.0,19730129,20011221
13576,642040,99999,BOMA,CD,,,-5.85,13.1,22.0,19730612,20230926
13577,642050,99999,,,,,,,,19870518,19870518
13578,642060,99999,INGA,CD,,,-5.517,13.583,277.0,19730202,20200527
13579,642070,99999,MATADI/TSHIMPI,CD,,FZAM,-5.8,13.433,340.0,19730101,20230819
13580,642090,99999,LUOZI,CD,,,-4.95,14.133,236.0,19730618,19781006
13581,642100,99999,NDJILI INTL,CD,,FZAA,-4.386,15.445,313.0,19490704,20231006
13582,642110,99999,KINSHASA/N'DOLO,CD,,FZAB,-4.317,15.317,282.0,19730203,20231006
13583,642170,99999,KENGE,CD,,FZCS,-4.917,17.067,563.0,19830702,20210928
13584,642200,99999,KINSHASA/BINZA,CD,,,-4.367,15.25,445.0,19430301,20231006
13585,642220,99999,KIKWIT,CD,,FZCA,-5.036,18.786,479.1,19771201,20231005
13586,642230,99999,KAHEMBA,CD,,,-7.283,19.0,1060.0,20020604,20020604
13587,642240,99999,ILEBO,CD,,,-4.333,20.583,465.0,19740514,20231005
13588,642280,99999,TSHIKAPA,CD,,FZUK,-6.417,20.85,481.0,19740505,20230926
13589,642350,99999,KANANGA,CD,,FZUA,-5.9,22.469,652.0,19490704,20231005
13590,642460,99999,LUSAMBO,CD,,FZVI,-4.967,23.433,424.0,19800604,19970902
13591,642470,99999,MBUJI-MAYI,CD,,,-6.167,23.617,633.0,19740831,20231002
13592,642480,99999,LUPUTA,CD,,,-7.133,23.733,880.0,19800401,20121208
13593,642640,99999,KASONGO,CD,,,-4.517,26.583,544.0,20080804,20080804
13594,642760,99999,KONGOLO,CD,,FZRQ,-5.35,27.0,561.0,19731207,19971205
13595,642820,99999,MANONO,CD,,FZRA,-7.283,27.433,633.0,19730501,20210719
13596,642850,99999,KALEMIE,CD,,,-5.883,29.183,790.0,19490704,20231006
13597,642910,99999,MOBA,CD,,,-7.067,29.783,1132.0,20020604,20020805
13598,642940,99999,BOGUS ZAIRE,CG,,,,,,19861001,20020206
13599,643020,99999,KAPANGA,CD,,,-8.35,22.583,882.0,19740819,19740819
13600,643150,99999,KAMINA BASE,CD,,FZSA,-8.642,25.253,1079.9,19730513,20140604
13601,643280,99999,KOLWEZI,CD,,FZQM,-10.766,25.506,1526.1,19730725,20230925
13602,643480,99999,MITWABA,CD,,,-8.6,27.333,1579.0,19800701,19821220
13603,643600,99999,LUBUMBASHI INTL,CD,,FZQA,-11.591,27.531,1309.1,19490704,20231006
13604,643700,99999,LUBUMBASHI-KARAVIA,CD,,,-11.65,27.467,1260.0,19430406,19430522
13605,643800,99999,KAMEMBE,RW,,HRZA,-2.467,28.917,1587.4,19730101,20231006
13606,643810,99999,GISENYI,RW,,HRYG,-1.677,29.259,1549.0,19850506,20220902
13607,643830,99999,RUHENGERI,RW,,HRYU,-1.5,29.633,1855.7,19780404,20220905
13608,643840,99999,BUTARE,RW,,,-2.6,29.733,1764.0,19730924,20170718
13609,643870,99999,KIGALI INTL,RW,,HRYR,-1.969,30.139,1481.0,19730102,20231006
13610,643900,99999,BUJUMBURA INTL,BI,,HBBA,-3.324,29.319,787.0,19730101,20231006
13611,643970,99999,MUYINGA,BI,,,-2.833,30.333,1755.0,19730701,20220117
13612,644000,99999,POINTE NOIRE,CG,,FCPP,-4.816,11.887,16.8,19421220,20231006
13613,644007,99999,YOKANGASSI AIRPORT,CG,,FCBY,-4.217,13.283,164.9,20100209,20231006
13614,644010,99999,DOLISIE,CG,,FCPD,-4.2,12.7,331.0,19491202,20231006
13615,644020,99999,MOUYONDZI,CG,,FCBM,-3.983,13.917,512.0,19500212,20231006
13616,644030,99999,MAKABANA,CG,,FCPA,-3.483,12.617,161.0,19730103,20231006
13617,644050,99999,SIBITI,CG,,FCBS,-3.683,13.35,531.0,19491202,20231005
13618,644500,99999,MAYA MAYA,CG,,FCBB,-4.252,15.253,319.4,19490307,20231006
13619,644510,99999,BOULANKIO,CG,,,-3.817,15.25,750.0,20040304,20140430
13620,644520,99999,M'POUYA,CG,,FCBO,-2.617,16.217,312.0,19500315,20231006
13621,644530,99999,DJAMBALA,CG,,FCBD,-2.533,14.767,790.0,19500203,20231006
13622,644540,99999,GAMBOMA,CG,,FCOG,-1.867,15.867,377.0,19491202,20231006
13623,644550,99999,MOSSAKA,CG,,,-1.217,16.8,296.0,19730629,20220801
13624,644560,99999,MAKOUA,CG,,FCOM,-0.017,15.65,380.0,19730102,20231006
13625,644580,99999,OUESSO,CG,,FCOU,1.616,16.038,353.0,19491202,20231006
13626,644590,99999,IMPFONDO,CG,,FCOI,1.617,18.067,326.0,19491205,20231006
13627,644600,99999,SOUANKE,CG,,FCOS,2.067,14.133,550.0,19500801,20230822
13628,644620,99999,KELLE,CG,,FCOK,0.1,13.55,408.0,20040619,20231006
13629,644625,99999,BONGOR,TD,,FTTB,10.28,15.38,328.0,20050423,20200522
13630,644630,99999,EWO,CG,,FCOE,-0.883,14.817,438.0,20080914,20230530
13631,645000,99999,LEON M BA,GA,,FOOL,0.459,9.412,11.9,19490401,20231006
13632,645010,99999,PORT GENTIL,GA,,FOOG,-0.712,8.754,4.0,19490307,20231006
13633,645030,99999,MAYUMBA,GA,,FOOY,-3.417,10.65,34.0,19491206,20230419
13634,645040,99999,COCOBEACH,GA,,FOOC,1.0,9.6,13.0,19491205,20230419
13635,645070,99999,TCHIBANGA,GA,,FOOT,-2.85,11.017,79.0,19730101,20231006
13636,645100,99999,BITAM,GA,,FOOB,2.076,11.493,600.2,19730101,20231006
13637,645120,99999,OYEM,GA,,FOGO,1.543,11.581,657.8,20060313,20231006
13638,645180,99999,KOULAMOUTOU,GA,,FOGK,-1.185,12.441,326.1,20210923,20230616
13639,645450,99999,MEKAMBO,GA,,FOOE,1.017,13.933,501.0,19730103,20230419
13640,645500,99999,MOUILLA VILLE,GA,,FOGM,-1.845,11.057,89.9,19491202,20231006
13641,645510,99999,LAMBARENE,GA,,FOGR,-0.704,10.246,25.0,19491206,20231006
13642,645520,99999,MITZIC,GA,,FOOM,0.783,11.533,583.0,19491202,20230419
13643,645525,99999,OYEM,GA,,,1.55,11.567,658.0,20080101,20081230
13644,645530,99999,FRANCEVILLE,GA,,FOOF,-1.633,13.6,426.0,19490307,20040919
13645,645533,99999,FRANCEVILLE MVENGUE,GA,,,-1.65,13.433,453.0,19920704,19970321
13646,645560,99999,MAKOKOU,GA,,FOOK,0.579,12.891,526.1,19730101,20231006
13647,645600,99999,LASTOURSVILLE,GA,,FOOR,-0.833,12.717,485.0,19730101,20231006
13648,645650,99999,MOANDA,GA,,FOOD,-1.533,13.267,573.0,19730101,20230419
13649,645700,99999,FRANCEVILLE MVENGUE,GA,,FOON,-1.667,13.4,444.0,19810101,20231006
13650,645800,99999,OKONDJA,GA,,FOGQ,-0.665,13.673,403.9,20230108,20230108
13651,646000,99999,BERBERATI,CF,,FEFT,4.222,15.786,588.0,19490401,20231006
13652,646010,99999,BOUAR,CF,,FEFO,5.967,15.633,1020.0,19500918,20231006
13653,646030,99999,BOUCA U O C A R,CT,,,6.5,18.267,458.1,19500201,19521217
13654,646050,99999,BOSSEMBELE,CF,,FEFL,5.267,17.633,674.0,19730101,20230419
13655,646100,99999,BOSSANGOA,CF,,FEFS,6.483,17.433,465.0,19730101,20230419
13656,646500,99999,BANGUI M POKO,CF,,FEFF,4.398,18.519,368.2,19490401,20231006
13657,646503,99999,BANGUI/MPOKO,CT,,FEFF,4.4,18.517,367.0,19860101,19910613
13658,646540,99999,N'DELE,CF,,FEFN,8.4,20.65,511.0,19500201,20230419
13659,646550,99999,BRIA,CF,,FEFR,6.533,21.983,584.0,19730101,20230419
13660,646560,99999,BANGASSOU,CF,,FEFG,4.733,22.833,500.0,19491202,20230419
13661,646580,99999,BIRAO,CF,,FEFI,10.283,22.783,464.0,19730101,20230419
13662,646590,99999,OBO,CF,,FEFB,5.4,26.5,651.0,19730101,20230419
13663,646600,99999,BAMBARI,CF,,FEFM,5.85,20.65,475.0,19730101,20230419
13664,646610,99999,YALINGA,CF,,FEFY,6.5,23.267,602.0,19730101,20230419
13665,646620,99999,ALINDAO,CF,,FEFA,5.05,21.2,449.0,19730101,20220416
13666,646650,99999,MOBAYE,CF,,FEFE,4.317,21.183,405.0,19920202,19971231
13667,647000,99999,NDJAMENA HASSAN DJAMOUS,TD,,FTTJ,12.134,15.034,295.0,19490401,20231006
13668,647010,99999,MAO,TD,,FTTU,14.117,15.317,355.0,19730108,20230925
13669,647020,99999,BOL-BERIM,TD,,FTTL,13.433,14.733,292.0,19730101,20231006
13670,647040,99999,ZOUAR,CD,,,20.45,16.567,809.0,20040307,20040307
13671,647050,99999,BOUSSO,TD,,FTTS,10.483,16.717,336.0,19730101,20231005
13672,647060,99999,MOUNDOU,TD,,FTTD,8.624,16.071,428.9,19730101,20231006
13673,647070,99999,MOUSSORO,TD,,,13.65,16.5,301.0,19730208,20230316
13674,647080,99999,BOKORO,TD,,FTTK,12.383,17.05,301.0,19730102,20231006
13675,647085,99999,BILTINE,TD,,FTTE,14.517,20.9,512.0,20080827,20230928
13676,647086,99999,LAI,TD,,FTTH,9.4,16.3,357.0,20090223,20220209
13677,647090,99999,PALA,TD,,FTTP,9.367,14.917,455.0,19730101,20231006
13678,647200,99999,BARDAI-ZOUGRA,TD,,FTTZ,21.45,17.05,1074.0,20021211,20050927
13679,647500,99999,SARH (CIV/MIL),TD,,FTTA,9.15,18.383,365.0,19490408,20231006
13680,647510,99999,ATI,TD,,FTTI,13.217,18.317,334.0,19730101,20231006
13681,647530,99999,FAYA LARGEAU,TD,,FTTY,17.917,19.111,235.0,19730101,20231006
13682,647540,99999,AM-TIMAN,TD,,FTTN,11.033,20.283,436.0,19730101,20231006
13683,647550,99999,GOZ-BEIDA,TD,,FTTG,12.233,21.417,557.0,19730319,20050630
13684,647560,99999,ABECHE,TD,,FTTC,13.847,20.844,545.0,19500306,20231006
13685,647570,99999,FADA,TD,,FTTF,17.167,21.55,540.0,19730802,20221218
13686,647580,99999,MONGO,TD,,FTTM,12.183,18.683,430.0,19500316,20231006
13687,648100,99999,MALABO,GQ,,FGSL,3.755,8.709,23.2,19740618,20231006
13688,648200,99999,BATA (RIO MUNI),GQ,,FGBT,1.9,9.8,8.0,20071005,20231005
13689,648510,99999,SALAK,CM,,FKKL,10.451,14.257,424.0,19500201,20231006
13690,648514,99999,YAGOUA CITY,CM,,FKKJ,10.367,15.233,326.0,19810220,20231005
13691,648530,99999,KAELE,CM,,,10.1,14.45,389.0,20050105,20210412
13692,648600,99999,GAROUA,CM,,FKKR,9.336,13.37,242.0,19500201,20231006
13693,648700,99999,NGAOUNDERE,CM,,FKKN,7.357,13.559,1114.0,19500201,20231006
13694,648800,99999,BANYO,CM,,FKAB,6.783,11.817,1110.0,19730101,20231005
13695,648820,99999,MEIGANGA,CM,,FKAM,6.533,14.367,1027.0,19730101,20231006
13696,648821,99999,MAROUA-SALAK,CM,,FKKA,10.433,14.25,422.0,20080101,20081231
13697,648900,99999,MAMFE,CM,,FKKF,5.717,9.283,126.0,19500201,20231005
13698,648920,99999,BAMENDA,CM,,FKKV,6.039,10.123,1239.0,19790501,20230419
13699,648930,99999,FOUMBAN NKOUNJA,CM,,FKKM,5.637,10.751,1207.9,19500814,20231006
13700,649000,99999,YOKO,CM,,FKAY,5.55,12.367,1031.0,19500211,20231006
13701,649010,99999,BETARE-OYA,CM,,FKAO,5.6,14.067,804.0,19500203,20220318
13702,649100,99999,DOUALA,CM,,FKKD,4.006,9.719,10.1,19491202,20231006
13703,649110,99999,NKONGSAMBA,CM,,FKAN,4.95,9.933,821.0,19491205,20231006
13704,649120,99999,TIKO,CM,,FKKC,4.089,9.361,46.0,19730101,20231006
13705,649200,99999,BAFIA,CM,,FKAF,4.733,11.25,500.0,19730103,20231005
13706,649220,99999,NANGAWEBOKO,CM,,,4.65,12.4,623.0,19500201,19511205
13707,649300,99999,BERTOUA,CM,,FKKO,4.6,13.733,668.0,19500201,20230419
13708,649310,99999,BATOURI,CM,,FKKI,4.467,14.367,656.0,19500201,20231006
13709,649420,99999,ESEKA,CM,,FKKE,3.65,10.767,227.0,19500201,20210426
13710,649500,99999,YAOUNDE NSIMALEN,CM,,FKYS,3.723,11.553,694.3,19490914,20231006
13711,649504,99999,YAOUNDE VILLE,CM,,FKKY,3.836,11.523,751.0,19930408,20231006
13712,649600,99999,ABONG-MBANG,CM,,FKAG,3.967,13.2,693.0,19730101,20231006
13713,649610,99999,LOMIE,CM,,FKAL,3.15,13.617,624.0,19730101,20231006
13714,649620,99999,YOKADOOMA,CM,,,3.517,15.1,534.0,19500211,19511202
13715,649700,99999,CAMPO,CM,,,2.367,9.8,25.0,19500301,20220131
13716,649710,99999,KRIBI,CM,,FKKB,2.95,9.9,16.0,19500201,20231006
13717,649720,99999,EBOLOWA,CM,,FKKW,2.9,11.167,628.0,20201009,20231006
13718,649730,99999,AMBAM,CM,,,2.383,11.283,602.0,19500318,20210924
13719,650010,99999,YELWA,NG,,,10.883,4.75,244.0,19490321,20220201
13720,650020,99999,ENUGU,NG,,,6.467,7.567,142.0,20040811,20231006
13721,650030,99999,BIRNIN KEBBI,NG,,,12.467,4.217,220.0,20040902,20230104
13722,650100,99999,SADIQ ABUBAKAR III INTL,NG,,DNSO,12.916,5.207,307.8,19490321,20231006
13723,650150,99999,GUSAU,NG,,DNGU,12.172,6.696,463.3,19730102,20220917
13724,650190,99999,KADUNA,NG,,DNKA,10.696,7.32,631.9,19490321,20231006
13725,650280,99999,KATSINA,NG,,DNKT,13.017,7.683,517.0,19490321,20231003
13726,650300,99999,ZARIA,NG,,DNZA,11.13,7.686,661.4,19730812,20231006
13727,650460,99999,MALLAM AMINU INTL,NG,,DNKN,12.048,8.525,476.1,19430501,20231006
13728,650550,99999,SIR ABUBAKAR TAFAWA BALEWA INTL,NE,,DNBC,10.483,9.744,599.0,19490421,20231006
13729,650640,99999,NGURU,NG,,,12.883,10.467,344.0,19490411,20220810
13730,650730,99999,POTISKUM,NG,,,11.7,11.033,414.0,19490321,20211030
13731,650750,99999,GOMBE,NG,,DNGO,10.283,11.15,505.0,20120613,20231006
13732,650820,99999,MAIDUGURI,NG,,DNMA,11.85,13.083,354.0,19430501,20231005
13733,651000,99999,IBADAN,NG,,DNIB,7.362,3.978,221.0,20040815,20231006
13734,651010,99999,ILORIN,NG,,DNIL,8.44,4.494,343.2,19500203,20231006
13735,651080,99999,SHAKI,NG,,,8.667,3.383,456.0,19870518,20200915
13736,651120,99999,BIDA,NG,,DNBI,9.1,6.017,143.0,19500101,20230911
13737,651125,99999,NNAMDI AZIKIWE INTL,NG,,DNAA,9.007,7.263,342.3,20050102,20231006
13738,651230,99999,MINNA,NG,,DNMN,9.617,6.533,260.0,19490516,20231006
13739,651240,99999,LAFIA,NG,,,8.55,8.533,181.0,20110601,20230927
13740,651250,99999,ABUJA,NG,,,9.25,7.0,344.0,19880101,20231006
13741,651340,99999,YAKUBU GOWON,NG,,DNJO,9.64,8.869,1289.9,19490305,20230930
13742,651450,99999,IBI,NG,,,8.183,9.75,111.0,19500306,19971027
13743,651640,99999,,,,,,,,19870518,19870518
13744,651670,99999,YOLA,NG,,DNYO,9.258,12.43,182.6,19500211,20231006
13745,652000,99999,ISEYEN,NG,,,7.967,3.6,330.0,20090303,20220321
13746,652010,99999,MURTALA MUHAMMED,NG,,DNMM,6.577,3.321,41.1,19490225,20231006
13747,652015,99999,MAIDUGURI,NG,,,11.85,13.083,344.0,20040804,20081230
13748,652016,99999,OWERRI LMO,NG,,DNIM,5.417,7.2,114.0,20110529,20231006
13749,652017,99999,OSUBI AIRPORT,NG,,DNSU,5.583,5.583,7.9,20210202,20210202
13750,652020,99999,OSHODI,NG,,,6.5,3.383,19.0,19430609,20230622
13751,652030,99999,LAGOS ROOF,NG,,,6.45,3.4,19.0,20111019,20230210
13752,652050,99999,BOGUS NIGERIAN,NI,,,,,,19880106,20041231
13753,652080,99999,IBADAN,NG,,,7.433,3.9,228.0,19490225,20231006
13754,652100,99999,IJEBU ODE,NG,,,6.833,3.933,77.0,20090303,20230930
13755,652130,99999,ABEOKUTA,NG,,,7.167,3.333,104.0,19830701,20230828
13756,652150,99999,OSHOGBO,NG,,DNOS,7.783,4.483,304.0,19730101,20231001
13757,652220,99999,ONDO,NG,,,7.1,4.833,287.0,19490325,20200802
13758,652240,99999,ADO EKITI,NG,,,7.65,5.2,453.0,20120120,20120120
13759,652290,99999,BENIN CITY,NG,,DNBE,6.317,5.1,79.0,19490225,20231006
13760,652320,99999,AKURE,NG,,DNAK,7.25,5.3,335.3,20110328,20231005
13761,652360,99999,WARRI,NG,,,5.517,5.733,4.0,19490225,20201101
13762,652430,99999,LOKOJA,NG,,,7.8,6.733,44.0,19490325,19971005
13763,652450,99999,ONITSHA,NG,,,6.15,6.783,86.0,19871202,20230815
13764,652460,99999,AWKA,NG,,,6.2,7.05,325.0,20120613,20210624
13765,652500,99999,PORT HARCOURT INTL,NG,,DNPO,5.015,6.95,26.5,19490225,20231006
13766,652510,99999,,,,,,,,19870518,19870518
13767,652520,99999,OWERRI,NG,,,5.483,7.0,91.0,19880101,20231006
13768,652540,99999,UMUAHIA,NG,,,5.483,7.55,122.0,20180714,20190921
13769,652570,99999,ENUGU,NI,,,6.467,7.55,137.0,19490325,20211212
13770,652600,99999,UYO,NG,,DNAI,5.05,7.917,38.0,19830705,20220708
13771,652640,99999,CALABAR,NG,,DNCA,4.976,8.347,64.0,19490225,20231006
13772,652710,99999,MAKURDI,NG,,DNMK,7.704,8.614,113.1,19730101,20231005
13773,652730,99999,IKOM,NG,,,5.967,8.717,93.0,19791103,20110826
13774,652740,99999,OBUDU,NG,,,6.6,9.317,284.0,20111204,20220225
13775,652750,99999,OGOJA,NG,,,6.667,8.8,117.0,19830701,20230830
13776,652850,99999,TIKO,CM,,,4.1,9.35,51.8,19490511,19521029
13777,652920,99999,MAMFE,CM,,,5.717,9.283,152.0,19490323,19520901
13778,653060,99999,KANDI,BJ,,DBBK,11.133,2.933,292.0,19490401,20231006
13779,653190,99999,NATITINGOU,BJ,,DBBN,10.317,1.383,461.0,19490407,20231006
13780,653300,99999,PARAKOU,BJ,,DBBP,9.35,2.617,393.0,19730101,20231006
13781,653330,99999,TCHAOUROU,BJ,,,8.867,2.6,327.0,19490401,20181005
13782,653350,99999,SAVE,BJ,,DBBS,8.033,2.467,200.0,19490401,20231006
13783,653380,99999,BOHICON,BJ,,DBBC,7.167,2.067,167.0,19490402,20231006
13784,653440,99999,CADJEHOUN,BJ,,DBBB,6.357,2.384,5.8,19490401,20231006
13785,653510,99999,DAPAON,TO,,,10.867,0.25,330.0,19780311,19971231
13786,653520,99999,MANGO/SANSANNE,TG,,DXMG,10.367,0.467,146.0,19490125,20231006
13787,653550,99999,NIAMTOUGOU INTERNATIONAL,TG,,DXNG,9.767,1.091,461.8,19851201,20231006
13788,653570,99999,KARA,TG,,,9.55,1.167,341.0,19771103,20231006
13789,653610,99999,SOKODE,TG,,DXSK,8.983,1.15,387.0,19490119,20231006
13790,653760,99999,ATAKPAME/AKPAKA,TG,,DXAK,7.583,1.117,402.0,19490114,20231006
13791,653765,99999,DAPANGO,TO,,DXDP,10.8,0.25,919.0,20051105,20231006
13792,653780,99999,KOUMA-KONDA,TG,,,6.95,0.583,641.0,20051226,20231006
13793,653800,99999,TABLIGBO,TG,,DXTA,6.583,1.5,44.0,19730101,20231006
13794,653870,99999,GNASSINGBE EYADEMA INTL,TG,,DXXX,6.166,1.255,21.9,19490114,20231006
13795,654010,99999,NAVRONGO,GH,,DGLN,10.9,-1.1,203.0,19490112,20231006
13796,654040,99999,WA,GH,,DGLW,10.083,-2.508,323.1,19730101,20231006
13797,654080,99999,TAKORACI GHANA,GH,,,4.883,-0.233,8.8,19490116,19521122
